"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Follows,Comments,Saves
17954907797914077,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🌫️ Mlhovky: Kdy je správně použít?

Použití mlhovek je klíčové pro bezpečnost vaší i ostatních účastníků silničního provozu, ale zároveň by se měly používat pouze tehdy, když je to skutečně nutné.

Přední mlhovky
💡 Používají se při snížené viditelnosti, například při husté mlze, silném dešti nebo sněžení.
💡 Jejich cílem je osvětlit cestu těsně před vozidlem.

Zadní mlhovky
🔦 Zapínejte pouze při mlze nebo hustém dešti, pokud viditelnost klesne pod 50 metrů.
🔦 Jejich intenzivní světlo může oslňovat řidiče za vámi, pokud jsou podmínky viditelnosti lepší.

Pozor na zneužívání mlhovek!
⚠️ Používání mlhovek za dobré viditelnosti je nebezpečné a může vést k pokutě.
⚠️ Mlhovky používejte zodpovědně, abyste zajistili bezpečnost sobě i ostatním na silnici.

#Mlhovky #BezpečnostNaCestách #SprávnéPoužívání #Pneuboss",0,"02/07/2025 05:07",https://www.instagram.com/p/DFxc6P3sjWH/,"IG image",,Lifetime,175,109,5,0,0,0,0
18062736232907280,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Kdo říká, že pneumatiky nemohou být sexy? 🔥 Tady je náš Sportactive2 v plné akci – výkon, který vzrušuje, a design, který přitahuje pozornost. 🚗💨

Tato pneumatika není jen o síle, ale o stylu na silnici. Připravená čelit čemukoliv – stejně jako vy!

#Sportactive2 #GT_Radial #TyresWithStyle #PerformanceInAction #SexyTyres #Pneuboss",15,"02/09/2025 06:20",https://www.instagram.com/reel/DF2u6g2KyK7/,"IG reel",,Lifetime,369,283,4,0,0,0,0
17946898997943441,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","❄️ Jak jezdit bezpečně na sněhu a ledu? 🚗
Zimní podmínky mohou být na silnicích opravdu náročné. Nezapomeňte na správnou přípravu a jízdu podle podmínek! 🌨️

Jak se vyhnout nebezpečným situacím?
🚙 Tipy pro bezpečnou jízdu
✅ Údržba auta před zimní sezónou
📏 Kontrola pneumatik
🧳 Připravte se na vše!

Podívejte se na náš článek a získejte praktické rady, jak zvládnout zimní jízdu. 👉 BIO

#Pneuboss #ZimniJizda #BezpecnaJizda #Pneumatiky #ZimniPodminky #BezpecnostNaCestach #Auto #ZimniSezona",0,"02/12/2025 05:39",https://www.instagram.com/p/DF-Yi_yC00G/,"IG image",,Lifetime,142,97,3,0,0,0,0
18039193805133500,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🚗 Ovlivňuje nevyvážené kolo komfort při jízdě?

Ano, a nejen to! Nevyvážené kolo má negativní dopad nejen na pohodlí během jízdy, ale i na vaše auto:
⚠️ Vibrace volantu – Pocítíte nepříjemné chvění, zejména při vyšších rychlostech.
⚠️ Nerovnoměrné opotřebení pneumatik – Zkracuje jejich životnost a zvyšuje náklady na výměnu.
⚠️ Zvýšené zatížení podvozku – Opotřebovávají se tlumiče a další díly podvozku rychleji.
⚠️ Méně bezpečná jízda – Nevyvážené kolo může negativně ovlivnit ovladatelnost auta.

🛞 Řešení je jednoduché: Nechte si kola odborně vyvážit při každé výměně pneumatik nebo kdykoli pocítíte vibrace. Pravidelná údržba zlepší nejen komfort jízdy, ale i životnost vašeho vozu.

#VyváženíKol #BezpečnostNaCestách #KomfortníJízda #TASY #pneuboss",7,"02/14/2025 05:40",https://www.instagram.com/reel/DGDiT6sqSbu/,"IG reel",,Lifetime,1539,1000,18,1,0,1,0
18468122890064176,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🛞 Pneumatiky pro každého, od osobních aut až po nákladní vozy!

S více než 100 000 pneumatikami skladem nabízíme široký výběr kvalitních značek za skvělé ceny. U nás najdete zimní, letní a celoroční pneumatiky pro všechny typy vozidel.
Spolehněte se na rychlé doručení a prvotřídní zákaznický servis! 🚗

#PneubossCZ #Pneumatiky #BezpečnáJízda #RychléDoručení #ProfesionálníPéče",0,"02/16/2025 02:51",https://www.instagram.com/p/DGIYgK-ppQW/,"IG image",,Lifetime,122,89,4,0,0,0,0
17938206560975692,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🛞 Víte, jaká je minimální hloubka dezénu?

Pro osobní auta je to 1,6 mm, ale pro zimní pneumatiky doporučujeme minimálně 4 mm. Nepodceňujte pravidelnou kontrolu, protože správná hloubka dezénu zajistí bezpečnou jízdu i v náročných podmínkách. 🚗❄️

👉 Nevíte, jak hloubku změřit? Stačí mince nebo speciální měřič! Zkontrolujte své pneumatiky ještě dnes.

#Pneuboss #BezpecnaJizda #SpravnyDezen #PneumatikyOnline #ZimniPneumatiky",0,"02/18/2025 03:46",https://www.instagram.com/p/DGNoZESKstd/,"IG image",,Lifetime,234,148,3,0,0,0,0
18088085065563489,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Pomozte nám vyhrát titul ShopRoku 2024! 🏆🚗
 
Děkujeme, že s námi jedete na cestě k dalším úspěchům! Váš hlas pro nás je nejen podporou, ale i potvrzením, že naše služby jsou pro vás kvalitní a spolehlivé. 🌟
 
Pokud jste s našimi službami spokojeni, podpořte nás v soutěži ShopRoku 2024 a pomozte nám vyhrát!
 
🔗 Odkaz pro hlasování naleznete v našem BIU!
 
Každý hlas se počítá! Děkujeme, že jste s námi a že nás podporujete! ❤️
 
#Pneuboss #ShopRoku2024 #PodporujemeVás #HlasujteProNás #ShopRoku",0,"02/21/2025 02:36",https://www.instagram.com/p/DGVOwr4JQpo/,"IG image",,Lifetime,101,68,2,0,0,0,0
18156372718347878,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🚗 Pneumatiky NEXEN skladem! 🛞

Jsme rádi, že vám můžeme nabídnout širokou nabídku pneumatik NEXEN, díky přímé spolupráci s výrobcem. 🌟 Tato spolupráce nám umožňuje mít produkty skladem, což znamená rychlý a přímý přístup k vysoce kvalitním pneumatikám pro všechny vaše potřeby.

Představujeme vám několik našich oblíbených modelů:

❄️ Zimní pneu: NEXEN WINGUARD SPORT 2 – skvélé pro zimní podmínky, zajišťující bezpečnost na sněhu i ledu.
🌞 Letní pneu: NEXEN N’BLUE HD PLUS – vynikající výkon na suchu i mokru pro bezpečné letní jízdy.
🌍 Univerzální pneu: NEXEN N’BLUE 4SEASON – ideální volba pro celoroční provoz, bez kompromisů v jakémkoliv počasí.

👉 To je jen ukázka z naší široké nabídky pneumatik NEXEN, které máme skladem a připravené k odeslání. Vyberte si ten správný model pro vaše auto a potřeby!

#NEXEN #Pneumatiky #BezpecnaJizda #ZimniPneumatiky #LetniPneumatiky #UniverzalniPneumatiky #Pneuboss",0,"02/25/2025 05:48",https://www.instagram.com/p/DGf36R3JG19/,"IG image",,Lifetime,130,79,6,0,0,0,0
17887314522207969,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","❄️ Jak na zamrzlé auto? Praktické tipy pro chladná rána 🚗🧊

V zimních měsících může zamrzlé auto pěkně zkomplikovat váš den. Nejde jen o nepohodlí, ale i o riziko, že nesprávným postupem způsobíte škodu na autě. Jak tedy správně postupovat?

🔹 1. Otevření zamrzlých dveří
Zkuste na dveře nejprve jemně zatlačit, aby praskla vrstva ledu, která je drží. Následně je pomalu otevírejte, abyste předešli poškození těsnění nebo madel.

🔹 2. Nastartování motoru
Zapněte motor a aktivujte vyhřívání oken i interiéru. Nechte auto chvíli běžet na volnoběh, aby se zahřálo. Vyhřívání pomůže uvolnit led a usnadní další kroky.

🔹 3. Škrábání a odklízení ledu
Nejdříve použijte škrabku nebo rozmrazovač na čelní sklo. Nikdy neškrábejte led kovovými nástroji, které mohou poškodit sklo. Pracujte postupně – zahřátý motor a vyhřívání oken vám práci výrazně ulehčí.

S těmito tipy zvládnete i mrazivá rána s přehledem a bez stresu!

#PneubossCZ #ZimniRana #ZamrzleAuto #BezpecnaJizda #ZimniSezona #Vyhrevani #AutoTipy #BezpecnostNaCestach",0,"02/26/2025 02:30",https://www.instagram.com/p/DGiGC_nNwb6/,"IG image",,Lifetime,117,84,3,0,0,0,0
18060627976823741,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🚛 Zimní podmínky? Žádný problém! ❄️❄️

Maxmiler WT3 od GT Radial je navržen tak, aby vaše dodávka bezpečně a efektivně projížděla i těmi nejtěžšími zimními silnicemi. Navrženo pro vynikající přilnavost a kontrolu, je vaším nejlepším spojencem v chladném počasí.

💡 Klíčové výhody Maxmiler WT3:
✅ Vynikající trakce na sněhu a ledu
✅ Optimalizovaný dezén pro lepší stabilitu
✅ Odolná konstrukce pro dlouhodobou spolehlivost

Zůstaňte pod kontrolou, bez ohledu na počasí.
S Maxmiler WT3 je zima jen další roční období. 🚐💨

#MaxmilerWT3 #GT_Radial #WinterPerformance #VanLife #SafetyOnTheRoad #Pneuboss",0,"02/27/2025 02:46",https://www.instagram.com/p/DGksrEvJsRb/,"IG image",,Lifetime,78,54,4,0,0,0,0
18104485906488239,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🚛 Nový sklad, více místa pro vaše pneumatiky! 🛞
Jsme připraveni na všechno – více než 200 000 pneumatik skladem a neustále se rozrůstáme. Díky novému skladu máme ještě více prostoru pro vaše potřeby. 🌟

💨 Rychlejší doručení, lepší služby, více možností!
Kvalitní pneumatiky, které máte na dosah ruky – přidejte se k nám a buďte připraveni na každou sezónu. 🚗❄️

🔴 Ať už hledáte zimní, letní nebo celoroční pneu – máme to pro vás!
Zajistíme, že se vaše auto dostane na silnici rychle a bezpečně. ✅

#Pneuboss #NovySklad #PneumatikyOnline #DostupnostPneumatik #Skladovani #RychleDoručení #BezpecnaJizda #Pneumatiky #Tasy #PneumatikyNaSkladě",11,"02/28/2025 04:30",https://www.instagram.com/reel/DGndbXNofE9/,"IG reel",,Lifetime,558,368,7,1,0,0,0
17870868480222348,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Hledáte pneumatiky, které zvládnou každé roční období a všechny podmínky na cestách? 🚗🌨️

Naše pneu jsou navržena tak, aby vám poskytla spolehlivý výkon za každého počasí – od horkých letních dnů až po zimní mrazíky! 🏞️
V nabídce máme širokou škálu modelů pro všechny typy vozidel a všechny cesty, které před vámi leží. 🛞

Pro více informací a výběr těch správných pneumatik pro vaše auto navštivte náš e-shop!

🔗 pneuboss.cz

#Pneumatiky #BezpečnáJízda #PneumatikyProKaždýTerén #LetníPneumatiky #ZimníPneumatiky #Pneuboss #Auto #Cestování",0,"03/01/2025 05:10",https://www.instagram.com/p/DGqGvtJPtwW/,"IG image",,Lifetime,300,3269,2,0,0,0,0
18051265601182006,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🚗💬 Jaké auto byste si nikdy nekoupili?

Ptali jsme se našich zaměstnanců, jaké auto by si nikdy nekoupili. Každý měl jasnou a krátkou odpověď! 😄
A co vy? Jaké auto byste nikdy nepořídili? Napište nám do komentářů! 👇

#Pneuboss #TASY #Autokultura #NezajímaváAuta #Reels #Pneumatiky #Zaměstnanci",12,"03/04/2025 08:50",https://www.instagram.com/reel/DGyOUGmqTW-/,"IG reel",,Lifetime,3006,2225,45,2,1,4,2
17942137619840611,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🚗💨 Kdy je čas vyměnit stěrače a proč to nezanedbávat?
Stěrače jsou nezbytnou součástí bezpečné jízdy, zejména v deštivých nebo zimních podmínkách. Nezanedbávejte jejich pravidelnou kontrolu!

🔧 Kdy vyměnit stěrače?
 • Pokud nechávají pruhy na skle nebo šmouhy, je čas je vyměnit.
 • Stěrače by měly být vyměněny každých 6-12 měsíců, nebo dříve, pokud jsou poškozené.
 • Pokud jsou gumy opotřebované nebo popraskané, mohou zhoršit viditelnost, což je nebezpečné zejména v dešti nebo sněhu.

🌧️ Proč to nezanedbávat?
Bez správně fungujících stěračů se vaše viditelnost zhorší, což může vést k nehodám. Bezpečnost je na prvním místě!
📆 Zkontrolujte stěrače pravidelně a včas je vyměňte.

#Pneuboss#BezpecnaJizda #Styrace #Viditelnost #BezpecnostNaCestach",0,"03/06/2025 04:57",https://www.instagram.com/p/DG29O_EMHno/,"IG image",,Lifetime,225,149,2,0,0,0,0
18108333208484680,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🚗💦 Nejmodernější mycí centrum v Brně!

Udržujte své auto v perfektním stavu s naším šetrným a efektivním mycím centrem. Rychlé a bez poškození laku!
📍 Jedovnická 11, 628 00 Brno 🇨🇿

#TASY #MycíCentrum #Brno #AutoMytí #BezpečnéMytí #Pneuboss",23,"03/09/2025 09:20",https://www.instagram.com/reel/DG_C183K5Xa/,"IG reel",,Lifetime,704,426,9,3,0,0,0
18053053784173307,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🚗💨 Pneumatiky Hankook – výkon, na který se můžete spolehnout! 🛞

S pneumatikami Hankook získáte:
🔧 Inovativní technologie pro optimální výkon
🌍 Skvélé pro každé roční období
🛡️ Vysoká odolnost proti opotřebení

Vyberte si z naší široké nabídky a užijte si bezpečnou jízdu na každém povrchu. ✨

#Pneumatiky #Hankook #BezpecnaJizda #Pneuboss",0,"03/12/2025 06:57",https://www.instagram.com/p/DHGg3s5uHPB/,"IG image",,Lifetime,217,145,3,0,0,0,0
18070888540854381,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🔧 Diagnostika tlumičů a brzd! 🚗💨

Naše diagnostická linka umožňuje přesné měření tlumení a účinnosti brzd:
✅ Auto najede na vibrační desku
✅ Měření účinnosti tlumičů
✅ Následuje test brzd na válcové zkušebně
✅ Měříme přední i zadní nápravu
✅ Výstupem je protokol a konzultace výsledků

📊 Je vaše brzdná soustava v pořádku? Zjistíme, zda je vše OK, nebo je potřeba výměna.

#TASY #Diagnostika #Brzdy #Tlumiče #Pneumatiky #Autoservis #BezpečnáJízda #Servis",15,"03/14/2025 07:40",https://www.instagram.com/reel/DHLvbReKEC6/,"IG reel",,Lifetime,496,315,10,1,0,0,0
18050179136014014,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🚗 Jak dlouho vydrží vaše pneumatiky?

Nezapomínejte na pravidelnou výměnu pneumatik, i když vzorek není opotřebovaný. Pneumatiky by měly být vyměněny každých 6-10 let, a pokud jsou starší než 5 let, je dobré je pravidelně kontrolovat. 🌟 

Bezpečnost je na prvním místě! 🛠️

#Pneumatiky #BezpečnáJízda #ŽivotnostPneumatik #Pneuboss #Autodoprava #AutoPéče",0,"03/15/2025 06:56",https://www.instagram.com/p/DHOPJjWIMus/,"IG image",,Lifetime,240,165,7,0,0,0,0
17962477370898038,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Která značka aut by u vás vyhrála? 🤔

Podívejte se na oblíbené značky našich kolegů! A co vy? Kterou značku máte rádi vy?

#TASY #Pneuboss #AudiVsBMW #značky",35,"03/16/2025 06:20",https://www.instagram.com/reel/DHQv2knK1mb/,"IG reel",,Lifetime,10907,8687,132,2,2,2,2
18273316522251121,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Kdo z vás tohle taky zažil? 😅
Někdy se to stane každému! Označ kamaráda, který je expert na “zapomenuté” sjezdy! 😆

#TASY #Pneuboss #Meme #AutoHumor #Trendy #Dálnice",6,"03/19/2025 07:20",https://www.instagram.com/reel/DHYlH40q7mH/,"IG reel",,Lifetime,5088,3041,119,4,0,3,6
18294432511168722,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","💡 Tankujete do plna, nebo jen na potřebnou cestu? ⛽

Podívejte se, co říkají naši kolegové! Jak to máte vy? 🤔

#TASY #Pneuboss #Tankování #Auto #Zaměstnanci",11,"03/21/2025 07:20",https://www.instagram.com/reel/DHdus69qWxV/,"IG reel",,Lifetime,30208,22157,250,3,5,95,7
18033987653631600,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","❄️🚗 Co ovlivňuje spotřebu paliva v zimě?

V zimě na spotřebu paliva vliv má několik faktorů:

🌡️ Nízké teploty: Chladné počasí zvyšuje odpor motoru, což znamená vyšší spotřebu.
🛠️ Používání topení a elektrických systémů: Vyhřívání sedadel a klimatizace znamenají více energie.
💨 Zimní pneumatiky: Správně nahuštěné zimní pneumatiky pomohou snížit spotřebu.
🚙 Jízda na sněhu a ledu: Vyšší odpor při jízdě v zimních podmínkách vede k větší spotřebě.
⚡ Jízda na plný výkon: Prudké akcelerace a brzdění mohou zvýšit spotřebu.

Tipy pro úsporu paliva v zimě:
🚶‍♂️ Jezděte plynule.
💨 Dbejte na správný tlak v pneumatikách.
❄️ Minimalizujte používání elektrických systémů.

Buďte připraveni na zimní podmínky a šetřete palivo! ⛽

#ZimníJízda #ÚsporaPaliva #BezpečnáJízda #Pneuboss",0,"03/25/2025 06:46",https://www.instagram.com/p/DHn98_gvTRh/,"IG image",,Lifetime,367,243,8,0,0,1,0
18001843724592196,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Nová generace letních pneumatik je tady! 🛞 Hankook K137 Ventus Evo přináší špičkový výkon pro sportovní jízdu i každodenní komfort.
 
💨 Vyzkoušej jízdní dynamiku bez kompromisů!
 
#Hankook #VentusEvo #Novinka2025 #LetníPneumatiky #SportovníJízda #BezpečnostNaSilnici #pneuboss",0,"03/26/2025 11:20",https://www.instagram.com/p/DHrCFy4NA4a/,"IG carousel",,Lifetime,236,115,9,0,0,0,0
18057239114279477,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🚗 Pneuboss – Pneumatiky pro každého! 🛞

Ať už potřebujete letní, zimní nebo celoroční pneumatiky, u nás najdete kvalitní produkty pro každé vozidlo a každou sezónu. Naše pneu jsou ideální volbou pro bezpečnou a pohodlnou jízdu. 🔧

✅ Široká nabídka kvalitních pneumatik online.

#Pneuboss #Pneumatiky #ProKaždého #LetníPneumatiky #ZimníPneumatiky #CeloročníPneumatiky",0,"03/27/2025 05:14",https://www.instagram.com/p/DHs9AWsvPGb/,"IG image",,Lifetime,124,81,3,0,0,0,0
18017485409693518,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Která značka aut by u vás vyhrála? 🏎️

Podívejte se na oblíbené značky našich kolegů! A co vy? Kterou značku máte rádi vy?

#TASY #Pneuboss #AudiVsBMW #značky",28,"03/28/2025 06:20",https://www.instagram.com/reel/DHvpcSXK3qU/,"IG reel",,Lifetime,2345,1641,59,1,1,2,3
18080095357635690,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Děláte to taky? 👀

#TASY #Pneuboss #Meme",12,"03/30/2025 04:30",https://www.instagram.com/reel/DH0mZRMqrN0/,"IG reel",,Lifetime,743,504,22,2,0,3,1
18034623998623114,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","👉 Proč se ti pneu sjíždí rychleji, než by měly?
Mrkni na 7 nejčastějších důvodů, které ovlivňují opotřebení pneumatik – a co s tím dělat. 👇

 1️⃣ Tlak v pneumatikách: Podhuštěné = kraje, přehuštěné = střed. Kontroluj tlak pravidelně.

 2️⃣ Styl jízdy: Agresivní starty, brzdy a ostré zatáčky gumu ničí. Jezdi plynule.

 3️⃣ Geometrie a podvozek: Auto táhne na stranu? Může to být špatná geometrie nebo tlumiče.

 4️⃣ Zatížení vozu: Přetížené auto = větší tlak na pneu a rychlejší opotřebení.

 5️⃣ Kvalita silnic a počasí: Rozbité cesty a extrémní teploty životnosti moc nepřejí.

 6️⃣ Skladování: Nevhodné skladování mimo sezónu může pneu zničit i bez jízdy. Vyhýbej se vlhkosti, přímému slunci, extrémním teplotám i chemikáliím. Ideálně skladuj na suchém, tmavém a chladnějším místě – a buď naležato nebo zavěšené.

 7️⃣ Kvalita pneumatik: Levná guma = rychlejší konec. Prémiovky vydrží déle.

🛞 Chceš, aby tvoje pneu vydržely co nejdéle?
Zacházej s nimi stejně pečlivě jako s autem.

#pneumatiky #autotipy #servistipy #životnostpneu #bezpečnost #butikumide #pneubosscz #tasy",0,"04/01/2025 02:50",https://www.instagram.com/p/DH5kf19IdxE/,"IG image",,Lifetime,311,215,5,0,0,0,2
18060087392035002,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🏍️ VS 🚗
Motorka nebo auto? Zeptali jsme se přímo u nás! 👀

#týmMotorka #týmAuto #pneuboss #tasy #auta",8,"04/03/2025 02:30",https://www.instagram.com/reel/DH-r0UeKSbY/,"IG reel",,Lifetime,2126,1347,32,2,0,2,2
17896842303187504,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","⏱️ Sezónní přezutí? V TASY autoservisu přesně, rychle, profesionálně. 

🛞 Tvůj vůz si zaslouží péči bez kompromisů.

#tasy #pneuboss #autoservis #přezutí #sezónníservis #rychleservis",60,"04/06/2025 04:50",https://www.instagram.com/reel/DIGqSg0Kf6W/,"IG reel",,Lifetime,1415,1043,24,2,0,2,3
17911655777997145,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Posloucháte rádio? Máte to taky tak? 😄

#pneuboss #tasy #auto #hudbavaute#",24,"04/09/2025 04:50",https://www.instagram.com/reel/DIOYqH7KsmU/,"IG reel",,Lifetime,664,439,27,2,0,0,5
18046923170094993,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","GitiAllSeason AS2 – Připraven na každou silnici, každé počasí

GitiAllSeason AS2 poskytuje špičkovou přilnavost, vynikající výkon na mokru a spolehlivé chování na sněhu – ideální volba pro celý rok.

✔️ Certifikace 3PMSF pro zimní podmínky
✔️ Optimalizovaný dezén pro bezpečnost po celý rok
✔️ Výborný výkon na suchu i mokru

Mějte situaci pod kontrolou a jezděte s jistotou za každého počasí.

#GitiAllSeasonAS2 #AllSeasonPerformance #NoLimits #GitiTire #Pneuboss",0,"04/10/2025 02:09",https://www.instagram.com/p/DIQq9d5ItAH/,"IG image",,Lifetime,191,110,5,0,0,0,0
18028220570352602,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Která značka aut by u vás vyhrála? 🤔

Podívejte se na oblíbené značky našich kolegů! A co vy? Kterou značku máte rádi vy?

#TASY #Pneuboss #AudiVsBMW #značky",33,"04/12/2025 03:25",https://www.instagram.com/reel/DIV9R8JqBlm/,"IG reel",,Lifetime,3640,2652,85,2,1,19,6
17877632919297321,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","☀️ Léto v plné kontrole začíná právě teď!

Prémiová letní pneumatika Bridgestone Turanza 6 je navržena pro maximální jistotu na mokru, výborný komfort a nižší spotřebu paliva. Ať už je sucho nebo liják – jedeš bezpečně a v pohodlí. 🛞

✅ Špičkový výkon na mokru
✅ Delší životnost
✅ Nižší valivý odpor = úspora paliva

#pneuboss #BridgestoneTuranza6 #letnipneumatiky #bezpečnácesta #komfortnazapomenutí",0,"04/15/2025 05:22",https://www.instagram.com/p/DId5BQkMfEY/,"IG image",,Lifetime,173,105,2,0,0,0,0
18033162722643850,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🛞 Všechny značky pneumatik na jednom místě? U nás samozřejmost.

Ať hledáš prémiové modely nebo cenově dostupné varianty, na Pneuboss.cz najdeš široký výběr osvědčených značek pro každé auto, každé roční období a každý rozpočet. 💸

📦 Rychlé dodání
🔍 Přehledná nabídka
💬 Odborná podpora

Nakupuj pohodlně online a vybav svůj vůz tím nejlepším.

#pneuboss #pneumatiky #autodíly #eshop #nakuponline #zimnipneu #letnipneu #vsechnynaznackynajednommiste",0,"04/16/2025 05:07",https://www.instagram.com/p/DIgcGwECVWA/,"IG image",,Lifetime,127,76,4,0,0,0,0
17918831184006273,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🚨 Mytí auta není jen o vzhledu. Je to o ochraně investice. Máš auto jako parťáka na každý den? Pak je čas se o něj postarat i zvenčí – a mytí hraje mnohem větší roli, než si většina lidí myslí. 👇

🚗 Proč se vyplatí pravidelná očista?

🧼 Chrání lak: Nečistoty, prach, sůl nebo ptačí trus postupně narušují povrch laku. Bez pravidelného mytí dochází ke korozi a trvalému poškození karoserie.

🧽 Zvyšuje bezpečnost: Čisté světlomety, skla a zpětná zrcátka = lepší výhled a větší bezpečí na silnici.

🌧Odstraňuje agresivní látky: V zimě se na podvozku hromadí sůl, v létě pyl a asfalt. Vše, co nenecháš umýt, může poškodit lak nebo kovové části.

💦Dlouhodobě šetří peníze: Pravidelnou údržbou prodloužíš životnost laku i karoserie a oddálíš nákladné opravy.

✨ Je to vizitka řidiče: Čisté auto dělá lepší dojem – ať už přijíždíš na schůzku, rande nebo do práce.

Tak co, už je čas na cestu do myčky? 😉

#pneuboss #tasy #autotipy #autoudržba #mytíauta #čistéauto #carcare",6,"04/17/2025 04:25",https://www.instagram.com/reel/DIi8K6_qaWc/,"IG reel",,Lifetime,837,494,12,0,0,0,2
17906341917108402,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","GT Radial SportActive 2 – Výkon, který nadchne!

GT Radial SportActive 2 posouvá zážitek z jízdy na novou úroveň! S vynikající přilnavostí na mokru, vynikající stabilitou v zatáčkách a optimalizovanou životností nabízí tento pneumatika vše, co potřebujete pro dynamickou jízdu. 🚗💥

Výhody podrobně:

Vynikající přilnavost na mokru pro vyšší bezpečnost za každého počasí
Vynikající stabilita v zatáčkách pro přesné ovládání
Odolnost a vysoký kilometrový výkon pro více kilometrů na každé cestě
Komfortní zážitek z jízdy díky snížené hlučnosti
Zažijte rozdíl se SportActive 2 – perfektní pneumatika pro sportovní řidiče!

#SportActive2 #GTRadial #JízdaSkloubenáSPotěšením #PerfektníVýkon #Pneuboss",0,"04/18/2025 02:16",https://www.instagram.com/p/DIlSHxEifA6/,"IG image",,Lifetime,115,62,4,0,0,0,0
18040389749414512,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","⛽ Diesel nebo benzín?

Zeptali jsme se přímo u nás v týmu a odpovědi tě možná překvapí! 😄
Jsi #týmDiesel nebo #týmBenzín? Napiš nám do komentářů! 👇

#dieselvsbenzin #autodebaty #pneuboss #tasy",7,"04/19/2025 02:35",https://www.instagram.com/reel/DIn5FmZKq2t/,"IG reel",,Lifetime,5361,3309,90,2,0,2,4
18073519114709675,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🛞 Nokian Seasonproof 2 = Nová generace celoročních pneu

Navržena pro řidiče, kteří chtějí bezpečí i úsporu.
🌨️ Bezpečná v zimě
☀️ Přesná v létě
💸 Úsporná díky optimalizovanému valivému odporu

#pneuboss #nokian #seasonproof #celorocnipneu #efektivnizivotnost",0,"04/23/2025 02:00",https://www.instagram.com/p/DIyITAnNhuF/,"IG carousel",,Lifetime,232,93,5,0,0,0,1
18079124008786893,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🚗 Cestujte v klidu, pohodlně a bezpečně.

💨 Tichá, spolehlivá, a navíc dostupná! Barum Bravuris 6 – pneumatika, která ví, co řidič potřebuje.

#barum #bravuris6 #komfortnazcestach #pneuboss #letnipneu",0,"04/23/2025 06:00",https://www.instagram.com/p/DIyjv3GPAqK/,"IG image",,Lifetime,171,89,2,0,0,0,0
